远大园三区,海淀-世纪城-远大中路,116.293,39.962185,106715,↓1.82%,186,70,暂无数据,2.52元/平米/月,暂无数据,暂无数据,2000年,暂无数据,3.1,35%(一般),北京金源鸿大房地产开发有限公司,北京世纪城物业管理有限公司三区管理处,人大附小,
晴雪园,海淀-世纪城-蓝靛厂路,116.292302,39.972358,133680,↓0.15%,280,294,暂无数据,2.52元/平米/月,暂无数据,暂无数据,2004年,暂无数据,1.7,35%(一般),北京金源鸿大房地产开发有限公司,北京世纪颐和物业管理有限责任公司,人大附小,
鲁园上河村二区,海淀-世纪城-远大东路,116.295686,39.961881,147630,↓0.76%,120,100,暂无数据,3.50元/平米/月,暂无数据,暂无数据,2015年,暂无数据,暂无数据,30%(一般),北京市鲁艺房地产开发有限责任公司,北京龙城兴业物业管理有限公司第三分公司,
鲁园上河村一区,海淀-世纪城-远大路,116.29649,39.963299,119452,↑4.90%,17,30,暂无数据,2.98元/平米/月,暂无数据,暂无数据,2015年,暂无数据,1.3,41%(高),北京市鲁艺房地产开发有限责任公司,北京龙城兴业物业管理有限公司第三分公司,
远大园5区,海淀-世纪城-远大中路,116.289527,39.958294,128561,——,0,0,公寓,2.52元/平米/月,2480000m²,1300户,2002年,1500,2.71,35%(一般),北京金源鸿大房地产开发有限公司,北京世纪颐和物业管理有限责任公司,
怡丽北园,海淀-世纪城-北四环西路,116.289969,39.979321,107095,↑18.46%,0,17,暂无数据,暂无数据,暂无数据,800户,2015年,800,1.4,30%(一般),北京市泰华房地产开发集团有限公司,无物业公司,
远大园6区,海淀-世纪城-远大中路,116.292902,39.95727,120442,——,0,0,公寓,2.52元/平米/月,2480000m²,700户,2000年,500,2.71,35%(一般),北京金源鸿大房地产开发有限公司,北京世纪颐和物业管理有限责任公司,
蓝靛厂金夕园,海淀-世纪城-老营房路,116.285158,39.967174,104772,——,0,0,公寓,0.50元/平米/月,2510000m²,11000户,2015年,地上车位150元/月,1.7,38%(一般),北京金源鸿大房地产开发有限公司,北京世纪颐和物业管理有限责任公司,人大附小,
远大园4区,海淀-世纪城-远大东路,116.292877,39.959907,94972,——,0,0,公寓,2.52元/平米/月,35461m²,770户,2015年,1300,2.71,30%(一般),北京金源鸿大房地产开发有限公司,北京世纪颐和物业管理有限责任公司,
火器营路1号院,海淀-世纪城-蓝靛厂路,116.294324,39.972622,73642,↓1.55%,0,1,暂无数据,0.40元/平米/月,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,30%(一般),暂无数据,暂无数据,
世纪城,海淀-世纪城-板井路,116.291192,39.965331,49254,——,0,0,公寓,暂无数据,暂无数据,暂无数据,2000年,暂无数据,1.76,38%(一般),北京金源鸿大房地产有限公司,北京世纪颐和物业管理有限责任公司,
远大路22号院(西区),海淀-世纪城-远大路22号,116.289286,39.962052,101833,↓0.94%,0,11,暂无数据,2.52元/平米/月,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,北京金源鸿大房地产开发有限公司,北京中深科物业有限责任公司,
远大路22号院(东区),海淀-世纪城-远大路22号,116.291765,39.962011,101833,↓0.94%,0,0,暂无数据,2.15元/平米/月,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,武警第三工程队,北京中深科物业有限责任公司,
垂虹园(蓝靛厂),海淀-世纪城-蓝靛厂中路,116.292034,39.967287,107364,↓3.07%,202,245,暂无数据,2.52元/平米/月,2480000m²,1100户,2004年,50万/个,2.56,35%(一般),北京金源鸿大房地产开发有限公司,北京世纪颐和物业管理有限责任公司,人大附小,
怡丽南园,海淀-世纪城-蓝靛厂路,116.29013,39.973398,95195,↓11.84%,1,11,暂无数据,1.50元/平米/月,45432m²,344户,2001年,充足,1.8,30%(一般),北京市泰华房地产开发集团有限公司,北京东光物业管理有限公司,
鲁园上河村三区,海淀-世纪城-远大南街,116.298633,39.961906,130080,↓0.39%,44,30,暂无数据,3.50元/平米/月,暂无数据,暂无数据,2015年,暂无数据,暂无数据,41%(高),北京市鲁艺房地产开发有限责任公司,北京龙城兴业物业管理有限公司第三分公司,
远大园一区,海淀-世纪城-远大西路,116.286302,39.961697,104152,↓2.49%,102,63,暂无数据,2.52元/平米/月,暂无数据,暂无数据,2004年,暂无数据,3.1,30%(一般),北京金源鸿大房地产开发有限公司,北京世纪城物业管理有限责任公司,人大附小,
时雨园(蓝靛厂),海淀-世纪城-蓝靛厂路,116.288706,39.966829,133534,↓0.15%,373,231,暂无数据,2.52元/平米/月,暂无数据,暂无数据,2004年,暂无数据,2.6,35%(一般),北京金源鸿大房地产开发有限公司,北京世纪颐和物业管理有限责任公司,人大附小,
晨月园小区,海淀-世纪城-蓝靛厂西路,116.288662,39.964738,102189,——,0,0,公寓,1.25元/平米/月,2480000m²,2300户,2006年,20万/个,2.2,25%(一般),北京金源鸿大房地产开发有限公司,北京世纪颐和物业管理有限责任公司,
蓝靓厂春荫园,海淀-世纪城-蓝靓厂中路,116.289354,39.969163,109849,——,0,0,公寓,0.65元/平米/月,2480000m²,1244户,2004年,7万/个,2.2,35%(一般),北京世纪金源集团,北京世纪颐和物业管理公司,
