前门大耳胡同小区,西城-和平门-前门大耳胡同,116.399118,39.904609,123088,↓5.11%,66,1,暂无数据,1.95元/平米/月,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,实验一小前门分校,
平原里小区,西城-陶然亭-南横西街,116.378449,39.888693,97621,↓2.05%,433,110,暂无数据,暂无数据,10000m²,1300户,1998年,充足,1,15%(低),北京市宣武区房地产经营开发公司,业主自管,半步桥小学,
一瓶,西城-陶然亭-陶然亭路2号,116.390865,39.883951,132163,↓1.06%,200,511,暂无数据,4.95元/平米/月,230000m²,1200户,2006年,1012,2.7,35%(一般),壹瓶房地产开发（北京）有限公司,北京戴德梁行物业管理有限公司,
西堤红山,西城-天宁寺-莲花河南街,116.339661,39.899842,116465,↑0.21%,181,358,普通住宅,6.50元/平米/月,暂无数据,暂无数据,2009年,2000,3.5,35%(一般),华润置地（北京）股份有限公司,北京华润置地物业管理有限公司,
畅柳园,西城-陶然亭-南华北街,116.390239,39.887963,108123,↑2.09%,478,131,暂无数据,1.00元/平米/月,10000m²,2600户,1998年,充足,1.6,25%(一般),北京鲁能陶然房地产开发有限公司,北京鲁能物业管理有限责任公司,育才小学,
阳光丽景,西城-德胜门-黄寺大街23号,116.392535,39.971349,159926,↑0.10%,326,71,暂无数据,2.55元/平米/月,200000m²,1762户,2015年,紧张,2.6,40%(高),北京首创风度房地产开发有限责任公司,北京盛世物业服务有限公司,西师附小,
锦官苑,西城-车公庄-新华里16号,116.357552,39.93946,129006,↓0.93%,57,68,暂无数据,3.20元/平米/月,140000m²,800户,2004年,1：1,3,30%(一般),北京中民信房地产开发有限公司,中实杰肯道夫物业管理有限公司,
椿树园小区,西城-宣武门-永光东街,116.384045,39.900039,122004,↓0.48%,501,467,暂无数据,1.08元/平米/月,120000m²,2800户,1999年,1
乐城,西城-广安门外-红莲南路6号,116.346382,39.882471,85450,↑10.15%,525,181,暂无数据,1.02元/平米/月,230000m²,2300户,2004年,150元（地下300元）/车位/月,4.5,25%(一般),北京中房长远房地产开发有限责任公司,中发伟业物业管理有限公司,
万和世家,西城-陶然亭-右安门内大街10号,116.371581,39.885333,122241,↓0.18%,199,10,暂无数据,2.50元/平米/月,100000m²,446户,2002年,1：1,2.1,31%(一般),北京万馨房地产开发有限公司,北京市均豪物业管理股份有限公司,
社科院机关宿舍楼,西城-官园-西直门南大街26号,116.363319,39.939833,108167,↑1.52%,79,32,暂无数据,0.65元/平米/月,700000m²,835户,1983年,无,3.2,30%(一般),暂无数据,暂无数据,
似海怡家,西城-广安门内-广安门内大街202号,116.369335,39.894437,95630,↑1.80%,94,16,暂无数据,2.08元/平米/月,71000m²,650户,2002年,300,3,35%(一般),北京市宣武区房地产经营开发公司,香港戴德梁行物业管理公司,
新安中里,西城-白纸坊-白纸坊西街,116.36607,39.883077,98468,↑5.18%,123,10,暂无数据,0.50元/平米/月,18900m²,380户,2015年,150,2.8,35%(一般),北京大厚房地产开发有限公司,北京大厚房地产开发有限责任公司,宣师一小,
富卓花园,西城-宣武门-永光东街9号,116.382419,39.89994,140544,↓2.83%,43,151,暂无数据,2.58元/平米/月,166000m²,300户,2003年,地下停车位900个,暂无数据,40%(高),北京富卓创业房地产开发有限公司,北京银达物业管理有限公司,实验一小,
冰窖口胡同小区,西城-德胜门-冰窖口胡同,116.381685,39.957181,136361,↓5.20%,45,36,暂无数据,0.55元/平米/月,400m²,400户,1988年,200,1,38%(一般),北方万坤置业有限公司,业主自管,
六铺炕一区,西城-六铺炕-六铺炕一巷,116.399111,39.961879,143070,↓0.73%,131,50,暂无数据,0.40元/平米/月,3500m²,1002户,1992年,充足,1.6,20%(一般),北京安瑞房地产开发有限公司,业主自管,西师附小,
上国阙,西城-西单-大方胡同2号,116.383776,39.90745,163053,↑0.20%,65,26,暂无数据,5.80元/平米/月,24800m²,82户,2008年,82,4.43,30%(一般),北京鹏睿房地产开发有限公司,戴德梁行物业管理有限公司,顺城街一小,
依莲轩,西城-马连道-马连道路6号,116.33484,39.892003,83690,↓3.16%,77,50,公寓,1.85元/平米/月,暂无数据,暂无数据,2000年,650,2,33%(一般),北京依莲轩房地产开发有限责任公司,深圳莲花有限公司北京分公司,
立恒名苑,西城-广安门外-南滨河路,116.354488,39.889107,62076,↑7.90%,42,12,暂无数据,2.80元/平米/月,140000m²,300户,2002年,地下560个,地上90个,4.3,35%(一般),北京立恒房地产开发经营有限公司,北京满天星物业管理有限责任公司,
欧园北欧印象,西城-马连道-马连道80号,116.336449,39.882218,92950,↑2.86%,143,87,暂无数据,1.98元/平米/月,120000m²,1200户,2003年,500,4.3,30%(一般),北京嘉里锦华房地产开发有限公司,北京新起点物业管理有限公司,
裕中西里,西城-德胜门-北三环中路,116.391727,39.976435,130599,↓4.66%,232,107,暂无数据,0.80元/平米/月,236500m²,9000户,1983年,300,2.8,37%(一般),北京市西城区城市建设开发公司,天恒华物业管理有限责任公司,三帆中学附小,
复地天赋,西城-西单-西绒线胡同26号,116.3837087107,39.9098065004,126834,↑2.11%,42,29,暂无数据,3.00元/平米/月,83670m²,151户,2010年,400多个，停车位租价150元/位·月,4.24,30%(一般),北京西单佳慧房地产开发有限公司,北京西单佳慧房地产开发有限公司,
熙府桃园,西城-西直门内-玉桃园三区甲1号,116.369006,39.950425,137301,↓1.38%,45,65,暂无数据,暂无数据,62150m²,291户,2004年,280,2.94,40%(高),北京首开天鸿集团有限公司,不详,实验二小玉桃园分校,
恒昌花园,西城-广安门外-红居街,116.34387,39.893256,80970,↑1.11%,62,38,暂无数据,1.00元/平米/月,93211m²,1740户,1996年,每户一位,2,30%(一般),北京坤厚房地产开发股分有限公司,中国机械设备进出口北京物业发展有限责任公司,实验二小广外分校,
西环景苑,西城-马连道-马连道南街乙1号,116.336863,39.889533,80351,↓0.67%,41,11,暂无数据,1.98元/平米/月,40000m²,412户,1999年,300左右,4.1,31%(一般),北京乾丰置业有限公司,北京中铁平安物业管理中心,红莲小学,
丰融园,西城-金融街-太平桥大街,116.374135,39.923641,182611,↑2.61%,141,62,暂无数据,3.86元/平米/月,109847m²,832户,2003年,155,2,25%(一般),北京荟宏房地产开发有限责任公司,北京丰汇物业管理有限责任公司,宏庙小学,
三义西里,西城-马连道-马连道路,116.334084,39.894538,87826,↓2.40%,71,31,暂无数据,1.20元/平米/月,56000m²,800户,1985年,200,4.6,30%(一般),宣武房地产开发,北京市红义物业管理公司,
车站西街15号院,西城-广安门外-车站西街,116.345198,39.884486,92750,↓1.34%,112,31,暂无数据,0.50元/平米/月,170000m²,2340户,1997年,地上停车,1,20%(一般),铁道部,北京城建福安楼寓物业管理有限公司,实验二小广外分校,
丽豪园,西城-什刹海-大石桥胡同55号,116.394865,39.953656,130820,↓7.21%,64,0,暂无数据,5.00元/平米/月,21000m²,100户,1999年,96,1.8,40%(高),北京富宏基房地产开发有限公司,北京丽豪园物业管理公司,
中信禧园,西城-陶然亭-果子巷3号,116.385522,39.891983,162806,↑0.14%,87,160,暂无数据,3.60元/平米/月,1200000m²,1070户,2013年,车位充足,2.13,30%(一般),北京中信房地产有限公司,中信物业服务有限公司,北京八中附小,
中华家园,西城-白纸坊-南菜园街53号,116.360055,39.877681,70634,↓0.11%,46,13,暂无数据,3.30元/平米/月,63806m²,190户,2003年,190,4.2,30%(一般),北京大宅房地产开发中心,北京大业投资管理中心,
泰和嘉苑,西城-广安门内-枣林前街,116.368314,39.889612,98275,↓3.02%,54,14,暂无数据,2.30元/平米/月,24000m²,299户,2003年,充足,4.8,30%(一般),北京道乐房地产开发有限公司,北京龙基物业管理有限公司,
融泽府,西城-白云路-真武庙路四条8号,116.354312,39.908103,149397,↑0.70%,83,8,公寓,4.95元/平米/月,8000m²,145户,2000年,269,2.5,30%(一般),北京富景文化旅游开发有限公司,金融街物业管理公司,
团结大院,西城-西直门外-西直门外南路22号,116.356621,39.943187,110497,↑2.01%,47,14,暂无数据,1.00元/平米/月,20000m²,1500户,1981年,充足,2.1,30%(一般),暂无数据,北京营盈物业管理中心,
大石桥胡同小区,西城-什刹海-大石桥胡同,116.398166,39.953239,227056,↑18.91%,23,2,暂无数据,0.56元/平米/月,暂无数据,暂无数据,暂无数据,充足,暂无数据,25%(一般),北京住总房地产开发有限责任公司,业主自管,
盛景嘉园,西城-陶然亭-福长街68号,116.403072,39.887811,140348,↑2.41%,77,11,暂无数据,2.82元/平米/月,50000m²,220户,2004年,220个,暂无数据,35%(一般),北京盛荣房地产有限公司,北京天宝伟业物业管理有限责任公司,新世纪实验小学,
大拐棒胡同小区,西城-西四-大拐棒胡同,116.382685,39.933021,143489,↓2.84%,73,43,暂无数据,暂无数据,150000m²,200户,1990年,2
观河锦苑,西城-德胜门-新街口外大街,116.379505,39.958247,124959,↑0.70%,62,27,暂无数据,2.75元/平米/月,50000m²,200户,2002年,充足,2.2,30%(一般),北京观远房地产开发公司,北京观运物业管理有限公司,育翔小学,
贵仁居,西城-陶然亭-平源里21号,116.380148,39.886436,89963,↑1.37%,6,0,普通住宅,2.30元/平米/月,暂无数据,暂无数据,2007年,80,5.46,12%(低),北京房开置业股份有限公司,北京乾江物业有限责任公司,
吉第嘉园,西城-德胜门-德胜门外大街铺路,116.385462,39.971194,152126,↓3.08%,54,19,普通住宅,3.16元/平米/月,暂无数据,暂无数据,2000年,150,1.2,30%(一般),北京京师大房地产开发有限公司,北京国信好望物业管理有限公司,
丽华苑,西城-金融街-皮库胡同246号,116.376254,39.916115,172002,↓1.38%,21,17,暂无数据,2.00元/平米/月,20000m²,280户,2000年,350,2.5,30%(一般),北京市华远地产股份有限公司,金融街物业管理公司,西单小学,
感化胡同小区,西城-长椿街-感化胡同,116.371313,39.899852,116509,↑7.38%,13,12,暂无数据,0.50元/平米/月,8542m²,1404户,1981年,400,1.5,30%(一般),暂无数据,业主自管,康乐里小学,
玉廊东园,西城-官园-平安里西大街,116.368919,39.935126,115741,↓11.35%,9,5,暂无数据,2.60元/平米/月,23500m²,286户,2007年,1
姚家井小区,西城-陶然亭-里仁东街,116.382599,39.881575,107946,↓13.56%,74,28,暂无数据,0.50元/平米/月,40000m²,482户,1985年,500,1.23,30%(一般),暂无数据,北京永庆物业管理有限公司,
长椿街东里,西城-长椿街-长椿街,116.371739,39.904285,98155,↓6.94%,17,35,暂无数据,0.50元/平米/月,20000m²,2000户,1999年,充足,1.6,20%(一般),北京市房屋管理局,街道代管,康乐里小学,
报国寺1号院,西城-广安门内-报国寺东夹道,116.367351,39.897038,91831,↑1.20%,5,13,公寓,暂无数据,暂无数据,300户,1983年,车位充足,2,30%(一般),暂无数据,未知,北京小学走读部,
灵境胡同小区,西城-西单-灵境胡同,116.385505,39.920233,153654,↑2.99%,96,31,普通住宅,0.50元/平米/月,暂无数据,暂无数据,2015年,暂无数据,1.2,30%(一般),北京爱地房地产开发有限责任公司,业主自管,自忠小学,
太平里,西城-马连道-北京西站南路,116.32935,39.889431,75427,↓11.30%,10,18,暂无数据,2.60元/平米/月,100000m²,932户,2001年,充裕,1.6,30%(一般),北京城建房地产开发有限公司,北京房地产开发经营总公司,
富明小区,西城-广安门内-广安门内大街,116.366263,39.894524,78678,↓18.18%,10,2,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,3,30%(一般),暂无数据,暂无数据,
海润花园,西城-马连道-马连道大街,116.334767,39.893492,82861,↓1.60%,19,0,暂无数据,1.20元/平米/月,25000m²,暂无数据,1998年,地面车位150元/月,2.8,20%(一般),北京天水房地产开发公司,北京天水房地产公司物业管理部,
红莲晴园,西城-马连道-马莲道东街15号,116.338427,39.889274,84926,↑0.52%,47,30,暂无数据,1.60元/平米/月,180000m²,5000户,2000年,300,3.6,40%(高),北京宣兴房地产股份有限公司,北京万佳利物业管理有限责任公司,红莲小学,
盈华盛嘉,西城-月坛-月坛西街6号,116.356669,39.921509,142857,↓1.72%,9,4,暂无数据,4.48元/平米/月,38749m²,111户,2005年,1/1,3,25%(一般),北京富景文化旅游开发有限公司,北京创新物业管理有限责任公司,复兴门一小,
黑窑厂西里小区,西城-陶然亭-自新路,116.387509,39.886355,133342,↑0.49%,48,16,公寓,暂无数据,1348m²,762户,1983年,没有固定停车位,2,35%(一般),宣武建筑总公司,无物业公司,
六铺炕三区,西城-六铺炕-六铺炕二巷,116.393015,39.962416,139155,↓4.53%,66,24,暂无数据,0.50元/平米/月,4200m²,2730户,1989年,充足,1.3,30%(一般),北京安瑞房地产开发有限公司,中石油水力电力公司中煤炭,西师附小,
凯迪尚府,西城-陶然亭-右安门内大街10号,116.371775,39.884483,128767,↑2.49%,64,5,暂无数据,2.50元/平米/月,48000m²,240户,2010年,240,2.1,30%(一般),北京万禾世家房地产开发有限公司,北京均豪物业管理股份有限公司,
广华轩小区,西城-天宁寺-广安门外大街,116.346799,39.896698,87020,↓1.29%,74,10,暂无数据,2.00元/平米/月,130000m²,1000户,1998年,充足,暂无数据,30%(一般),北京广华轩房地产开发有限责任公司,瑞斯特物业管理公司,
万博苑,西城-陶然亭-右安门内大街,116.371437,39.877733,102993,↓0.82%,89,11,暂无数据,2.68元/平米/月,150000m²,765户,1999年,300,5,30%(一般),北京宏业房地产开发有限责任公司,乐生活北京智慧社区投资发展有限责任公司,宣师一小,
蝶翠华庭,西城-天宁寺-莲花池东路,116.33857,39.901315,100815,↓0.46%,123,108,暂无数据,2.40元/平米/月,340000m²,788户,2004年,422,2.74,35%(一般),北京港旅房地产开发有限公司,深圳市莲花物业管理有限公司北京分公司,北京小学红山分校,
华裕园,西城-什刹海-西什库大街26号,116.387407,39.93237,162468,↑3.21%,22,15,暂无数据,0.60元/平米/月,31000m²,550户,2000年,2：1,2.2,30%(一般),北京市政建设集团有限责任公司,北京华尔森物业管理有限公司,西什库小学,
南运巷小区,西城-白纸坊-南街28号,116.35735,39.888251,85804,↓1.95%,57,28,暂无数据,1.50元/平米/月,暂无数据,309户,1989年,300,3.6,25%(一般),宣武区开发有限公司,北京蓟城物业管理有限公司,
半步桥街13号院,西城-陶然亭-半步桥街13号,116.373528,39.879153,98062,↑5.79%,9,29,公寓,0.52元/平米/月,暂无数据,暂无数据,1992年,不收费,2,25%(一般),无开发商,小区物业,宣师一小,
天宁寺东里,西城-天宁寺-天宁寺前街,116.353962,39.90016,96257,↓2.73%,47,12,暂无数据,1.00元/平米/月,暂无数据,1600户,2015年,100,2,30%(一般),北京市热力集团开发公司,北京天泰物业管理有限公司,
西便门外大街10号院,西城-白云路-西便门外大街10号,116.360345,39.90792,121818,↑0.99%,25,2,暂无数据,0.80元/平米/月,10000m²,477户,2000年,充足,1.3,30%(一般),国务院事务管理局,首华物业管理公司三里河物业站放,育民小学,
南线里小区,西城-广安门内-南线阁街,116.358239,39.891846,95295,↓3.79%,64,8,暂无数据,1.80元/平米/月,369700m²,690户,1997年,150,3.6,30%(一般),北京卓越房地产开发有限公司,不可查,登莱小学,
南纬路2号院,西城-陶然亭-南纬路2号,116.400441,39.88625,108976,↓3.27%,93,28,暂无数据,1.20元/平米/月,2m²,1730户,1982年,100,1.3,18%(低),北京市宣武区城市建设综合开发总公司,北京宣武区房地产管理局,新世纪实验小学,
枣林前街147号小区,西城-广安门内-枣林前街147号,116.357414,39.889397,89999,↓0.05%,36,11,暂无数据,暂无数据,暂无数据,暂无数据,1992年,100,3,10%(低),北京市宣武区房地产经营开发公司,单位自管,登莱小学,
车站西街17号院,西城-广安门外-车站西街,116.346767,39.884018,86027,↓2.26%,10,33,暂无数据,0.50元/平米/月,暂无数据,400户,1992年,充足,1.5,15%(低),北京同源房地产开发有限公司,北京都市阳光物业管理有限公司,实验二小广外分校,
进步巷小区,西城-西直门外-西直门外南路,116.355648,39.943657,108333,↓0.15%,31,2,暂无数据,1.20元/平米/月,暂无数据,暂无数据,1983年,暂无数据,1.2,20%(一般),北京兴地房地产经营开发公司,暂无数据,进步小学,
教场口街6号院,西城-六铺炕-教场口街6号,116.387341,39.959306,124763,↓4.14%,6,15,暂无数据,0.50元/平米/月,暂无数据,1020户,2003年,350,1.5,30%(一般),北京德胜投资有限责任公司,北京市德源物业管理公司,实验二小新德胜校区,
三不老胡同小区,西城-新街口-三不老胡同,116.383994,39.945614,128054,↓5.92%,11,2,暂无数据,0.80元/平米/月,暂无数据,暂无数据,1990年,地上停车,暂无数据,30%(一般),暂无数据,单位自管物业,厂桥小学,
民康胡同30号院,西城-金融街-民康胡同30号,116.364401,39.927637,122330,↓1.88%,20,28,暂无数据,1.20元/平米/月,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,新中物业管理有限公司,
右安门内西街小区,西城-白纸坊-右安门内西街,116.365807,39.876972,99115,↓0.72%,13,7,暂无数据,暂无数据,60000m²,3526户,2000年,车位充足,2.2,30%(一般),北京宣兴房地产开发股份有限公司,北京房管一建设经营有限责任公司,宣师一小,
新明胡同小区,西城-德胜门-新明胡同,116.380765,39.966219,142636,↓2.15%,312,56,暂无数据,0.80元/平米/月,15000m²,1200户,1995年,充足,1.8,20%(一般),北京市西城区住宅建设开发公司,业主自管,实验二小新德胜校区,
相来家园,西城-广安门内-槐柏树街11号,116.365363,39.903696,116139,↓0.84%,49,25,暂无数据,2.48元/平米/月,80000m²,379户,2004年,200多个,4,33%(一般),北京大厚房地产开发有限公司,北京和安坊物业管理有限公司,
西便门西里小区,西城-白云路-西便门内大街,116.357946,39.905074,99315,↑0.80%,91,43,暂无数据,0.50元/平米/月,暂无数据,暂无数据,1989年,暂无数据,3.2,30%(一般),北京市城市改建综合开发总公司,业主自管,北京小学走读部,
红莲西里,西城-马连道-马连道路,116.339726,39.889822,83389,↑5.84%,1,1,暂无数据,1.50元/平米/月,120000m²,暂无数据,2000年,地面车位150元/月,1.3,30%(一般),北京宣兴房地产股份有限公司,富达物业管理有限公司,
祥和家苑,西城-广安门内-牛街,116.369564,39.889753,89434,↑2.62%,5,3,暂无数据,1.98元/平米/月,51129m²,320户,2004年,充足,1.57,20%(一般),北京房开置业股份有限公司,北京恒嘉基业物业管理有限公司,
红居南街1号院,西城-广安门外-红居南街,116.34648,39.889978,92290,↑1.78%,48,61,暂无数据,0.60元/平米/月,150000m²,4000户,1984年,充足,1,40%(高),北京银达有限公司,非常空间物业有限公司,实验二小广外分校,
如意里,西城-新街口-北草厂街,116.371233,39.948927,106770,↑0.39%,33,43,暂无数据,1.20元/平米/月,100m²,1452户,1989年,150,1,30%(一般),暂无数据,不详,实验二小玉桃园分校,
三庙小区,西城-长椿街-三庙街,116.37186,39.903479,103411,↓0.31%,58,44,暂无数据,0.50元/平米/月,5000m²,355户,2015年,地上停车位,1.5,25%(一般),北京建工集团第三房地产开发公司,街道代管物业,康乐里小学,
新安北里,西城-白纸坊-白纸坊西街,116.369602,39.885681,97767,↓0.18%,19,14,暂无数据,0.50元/平米/月,5000m²,560户,2015年,暂无数据,1.6,26%(一般),北京大成开发集团有限公司,北京邦克物业管理有限公司,白纸坊小学,
长椿里小区,西城-广安门内-长椿街,116.369061,39.899457,100990,↑5.84%,1,26,暂无数据,0.55元/平米/月,暂无数据,1600户,1990年,150元/车位/月,1.5,30%(一般),北京市宣武区房地产管理局,房管所代管物业,北京小学走读部,
德胜里一区,西城-德胜门-新德街,116.383677,39.962804,140274,↓1.87%,131,68,暂无数据,1.20元/平米/月,32400m²,600户,1981年,地上：150，地下：无,1.38,35%(一般),北广集团有限责任公司,街道办事处居委会代管物业,育翔小学,
安德东里,西城-六铺炕-安德东里北街12号,116.398806,39.963191,138083,↑0.93%,12,10,暂无数据,0.50元/平米/月,3000m²,308户,1997年,30,2,25%(一般),北广集团有限责任公司,单位自管物业,西师附小,
先农坛甲17号院,西城-陶然亭-永定门内大街,116.400204,39.883108,105100,↑4.41%,12,0,暂无数据,1.20元/平米/月,暂无数据,暂无数据,2015年,暂无数据,暂无数据,10%(低),暂无数据,暂无数据,新世纪实验小学,
育德胡同小区,西城-新街口-育德胡同,116.376579,39.939137,91324,↓18.91%,1,8,暂无数据,暂无数据,暂无数据,暂无数据,2000年,紧缺,暂无数据,暂无数据,暂无数据,暂无数据,
车站西街13号院,西城-广安门外-车站西街,116.347559,39.885613,94816,↑2.07%,16,43,暂无数据,0.50元/平米/月,暂无数据,暂无数据,2004年,地上150元/车位/月,1.6,30%(一般),北京住总集团有限责任公司,无,实验二小广外分校,
新居东里,西城-天宁寺-广安门外北街,116.353745,39.897288,83333,↓3.69%,1,2,暂无数据,1.00元/平米/月,暂无数据,暂无数据,2012年,10,2.83,30%(一般),北京市热力集团,自管物业,
马连道西里小区,西城-马连道-马连道南街,116.331625,39.891222,86138,↑0.40%,118,78,暂无数据,1.50元/平米/月,33000m²,606户,1976年,车位充足
月坛西街东里21号院,西城-月坛-月坛西街,116.355726,39.921867,105491,↓3.28%,26,12,暂无数据,0.80元/平米/月,10000m²,100户,1980年,够用,0.8,40%(高),中铁房地产集团北京丰昊置业有限公司,业主自管,复兴门一小,
六铺炕小区,西城-六铺炕-六铺炕二巷,116.393452,39.96256,132027,↓0.16%,8,43,暂无数据,0.50元/平米/月,5000m²,280户,1985年,100,1.6,30%(一般),暂无数据,广州市建都物业管理有限公司,西师附小,
百万庄南街10号院,西城-阜成门-百万庄南街10号,116.344954,39.931545,119200,↓5.05%,63,6,暂无数据,1.20元/平米/月,2000m²,560户,1995年,充足,3,50%(高),北京天恒置业集团有限公司,业主自管,展览路一小,
扣钟北里西区,西城-阜成门-扣钟北路,116.347464,39.932719,102610,↓0.35%,21,30,暂无数据,2.45元/平米/月,3000m²,300户,2015年,充足,3,30%(一般),北京市房地局开发有限公司,北京国环物业管理有限公司,展览路一小,
黄瓜园,西城-阜成门-百万庄大街,116.343018,39.931912,94773,↓5.27%,4,15,暂无数据,1.11元/平米/月,22000m²,200户,1980年,50,2,20%(一般),北京市开发商,单位自管物业,展览路一小,
小马厂东里,西城-天宁寺-莲花池东路,116.348645,39.902843,93268,↓0.49%,35,3,暂无数据,2.80元/平米/月,暂无数据,暂无数据,2015年,地面车位150/月,2.2,30%(一般),北京华电房地产开发有限责任公司,北京天泰物业管理有限公司,
高家寨胡同小区,西城-陶然亭-高家寨胡同,116.38976,39.892794,109103,↓3.62%,31,4,暂无数据,0.50元/平米/月,45000m²,580户,1990年,100,暂无数据,暂无数据,江苏开发商,业主自管,北京八中附小,
云梯胡同小区,西城-金融街-云梯胡同,116.373898,39.919558,169947,——,1,1,暂无数据,1.60元/平米/月,10880m²,160户,1995年,无车位,1.5,30%(一般),暂无数据,业主自管,西单小学,
