向军北里,朝阳-东大桥-东三环北路,116.466518,39.930102,73123,↓2.24%,101,116,暂无数据,1.20元/平米/月,103020m²,2000户,1993年,350,2.3,30%(一般),北京市双建房地产开发有限公司,房管所代管物业,白家庄小学,
农丰里,朝阳-东大桥-朝外大街,116.460004,39.929898,83425,↓3.66%,32,89,暂无数据,1.71元/平米/月,68000m²,1080户,1990年,地上
中纺里,朝阳-东大桥-南三里屯路,116.460299,39.934325,94881,↓16.72%,46,135,暂无数据,0.50元/平米/月,103650m²,3897户,2015年,充足,2,30%(一般),北京住宅开发建设集团总公司,北京长城物业管理有限公司,白家庄小学,
泰悦豪庭,朝阳-东大桥-南三里屯路16号,116.462776,39.933561,76438,↑0.25%,50,123,暂无数据,3.80元/平米/月,暂无数据,暂无数据,2003年,暂无数据,暂无数据,30%(一般),北京银泰置业有限公司,北京中青旅酒店管理有限公司,
圣世一品,朝阳-东大桥-向军北里28号,116.465487,39.931336,92801,↓1.65%,624,653,暂无数据,5.98元/平米/月,116062m²,530户,2010年,336,3.9,30%(一般),北京市双建房地产开发有限公司,北京金地格林物业管理有限公司,
三里屯SOHO公寓,朝阳-东大桥-工人体育场北路8号,116.459452,39.936917,74148,↓0.50%,329,435,暂无数据,7.00元/平米/月,暂无数据,暂无数据,2015年,暂无数据,2.17,30%(一般),SOHO中国有限公司,港铁（北京）房地产管理有限公司,
白家庄北里,朝阳-东大桥-东三环北路17号,116.46731,39.937091,82674,↓1.98%,25,38,暂无数据,2.86元/平米/月,1000m²,5500户,2007年,地下400地上150,暂无数据,12%(低),北辰房地产开发股份有限公司,北京北辰信和物业,白家庄小学,
白家庄西里,朝阳-东大桥-白家庄路,116.464849,39.935006,80817,↓5.27%,74,51,暂无数据,0.50元/平米/月,200000m²,355户,2007年,710,1.3,30%(一般),北京富力房地产开发有限公司,小区自管,白家庄小学,
华源之星,朝阳-东大桥-东大桥斜街6号,116.459142,39.934743,88945,↑1.13%,87,33,暂无数据,2.68元/平米/月,26000m²,316户,2003年,180,3,30%(一般),北京华源京都房地产开发有限公司,北京三乐物业管理有限公司,
核桃园北里,朝阳-东大桥-中纺街28号,116.463021,39.930865,78240,↓2.41%,170,126,暂无数据,1.20元/平米/月,16000m²,780户,1981年,充足,1.2,20%(一般),北京天工房地产开发有限公司,北京东岳物业管理有限公司,白家庄小学,
君汇雅居,朝阳-东大桥-东三环北路,116.466388,39.937197,113637,↑1.04%,186,164,暂无数据,17.60元/平米/月,46300m²,210户,2012年,车位充足,2.85,30%(一般),北京启夏房地产开发有限公司,高力国际物业管理有限公司,
世茂宫园,朝阳-东大桥-东三环北路55号,116.466818,39.93223,90864,↓1.80%,153,333,暂无数据,5.88元/平米/月,48666m²,202户,2004年,198个,6.89,35%(一般),北京鹏丽房地产投资有限公司,北京中原华夏物业,
富力爱丁堡公馆,朝阳-东大桥-白家庄路1号,116.466209,39.93523,105373,↑1.87%,348,330,暂无数据,4.60元/平米/月,200000m²,369户,2005年,1
花北西社区,朝阳-东大桥-工人体育场东路14号,116.45745,39.93315,52262,↓7.05%,0,19,暂无数据,1.20元/平米/月,暂无数据,暂无数据,1990年,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,
三里屯SOHO,朝阳-东大桥-工人体育场北路8号,116.460563,39.937924,77789,↓1.15%,0,5,暂无数据,暂无数据,暂无数据,暂无数据,2008年,暂无数据,暂无数据,暂无数据,港铁（北京）房地产管理有限公司,北京SOHO有限公司,
东大桥斜街小区,朝阳-东大桥-东大桥斜街,116.457902,39.932053,76033,↓7.90%,3,32,暂无数据,0.50元/平米/月,14000m²,3478户,1980年,1200,暂无数据,32%(一般),中国图书进出口公司,业主自筹物业,白家庄小学,
关东店,朝阳-东大桥-朝阳门外大街,116.464832,39.926303,77846,——,0,0,公寓,暂无数据,600000m²,2287户,1980年,156230,暂无数据,20%(一般),北京硅谷兴业房地产开发有限公司,亿方物业管理有限责任公司,呼家楼中心小学,
京水商务公寓,朝阳-东大桥-东三环北路,116.467541,39.931895,60122,——,0,0,暂无数据,0.50元/平米/月,暂无数据,暂无数据,1997年,暂无数据,1.4,30%(一般),暂无数据,暂无数据,
东大桥路10号院,朝阳-东大桥-东大桥路10号,116.457784,39.923638,76424,——,0,6,公寓,7.90元/平米/月,120118m²,721户,2000年,538,1.3,30%(一般),北京京汇房地产开发有限公司,业主自管,
朝外化石营小区,朝阳-东大桥-朝外化石营1号,116.460541,39.928044,62000,↓0.48%,0,2,暂无数据,暂无数据,暂无数据,暂无数据,2001年,暂无数据,暂无数据,30%(一般),北京市城市改建综合开发总公司,北京城市改建综合开发总公司,呼家楼中心小学,
农业部农丰里小区,朝阳-东大桥-朝外大街,116.460004,39.929898,107547,——,0,1,暂无数据,1.50元/平米/月,暂无数据,暂无数据,1990年,暂无数据,1.4,11%(低),暂无数据,农业部内部管理部门,白家庄小学,
中纺东里,朝阳-东大桥-白家庄路,116.463246,39.934584,84131,↓5.38%,3,9,暂无数据,暂无数据,130000m²,1500户,2000年,停车位充足、150元/车位/月,暂无数据,30%(一般),首欣房地产开发公司,无,白家庄小学,
白西社区,朝阳-东大桥-三里屯南路6号,116.46253,39.937303,80000,↓6.38%,7,51,暂无数据,0.50元/平米/月,暂无数据,暂无数据,2000年,暂无数据,2.9,36%(一般),暂无数据,无,白家庄小学,
天福园,朝阳-东大桥-神路街,116.450954,39.927575,102083,↓1.80%,16,16,暂无数据,1.00元/平米/月,暂无数据,暂无数据,2005年,暂无数据,2,30%(一般),北京大成房地产开发有限公司,街道办事处委员会,
向军南里,朝阳-东大桥-东三环北路,116.466563,39.927003,71973,↓4.58%,18,73,暂无数据,1.20元/平米/月,120000m²,1000户,2002年,180,1.72,30%(一般),暂无数据,向军南里房管所,呼家楼中心小学,
关东店北街小区,朝阳-东大桥-关东店北街,116.46713,39.928238,72400,↓6.77%,39,69,暂无数据,0.95元/平米/月,暂无数据,暂无数据,1980年,暂无数据,1.6,30%(一般),北京万置房地产开发有限公司,街道办事处代管物业,白家庄小学,
日坛晶华,朝阳-东大桥-朝外南街,近芳草地西街,116.450655,39.926606,90346,↑0.39%,49,8,暂无数据,3.00元/平米/月,暂无数据,暂无数据,2001年,暂无数据,暂无数据,30%(一般),北京市大成房地产开发总公司,北京大成物业管理公司,
